TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
TURN_OFF,0,TURN_ON,0
